driver_id,driver_name,age,city,phone,email,platform,vehicle_type,vehicle_condition,experience_level,preferred_shift,reason_for_joining,languages_known,overall_driver_rating,total_trips_completed,trip_completion_rate_%,cancellation_rate_%,avg_daily_earnings_INR,total_complaints,total_compliments,peak_hour_availability,interview_date,communication_score_10,driving_test_score_10,route_knowledge_score_10,customer_handling_score_10,overall_interview_score_10,document_verification,background_check_status,interview_result,rejection_reason,onboarding_date,is_currently_active
DRV027871,Mahesh Kumar,48,Chennai,9240986,mahesh.kumar@rediffmail.com,RAPIDO,auto,NULL,5+ yrs,none,Extra income,"Bengali, Hindi, Tamil",-0.4,4253,101.8,2.0,943,2,48,no,25-12-2022,,4.3,9.9,6.8,7.7,pass,Pending,Selected,N/A,01/16/23,true
DRV015396,Bharat Singh,39,Jaipur,9420106728,bharat.singh@gmail.com,Uber,BIKE,Good,0-1 yr,Day,Family pressure,"Hindi, English, Kannada",4.5,NULL,,20.9,2414,2,41,No,12 October 2021,7.1,7.0,9.6,7.5,7.8,Pass,pending,-,N/A,2021/11/01,Yes
DRV047605,Ajay Srivastava,33,Hyderabad,9235953191,ajay.srivastava@rediffmail.com,UBER,Bike,avg,0-1 yr,both,Not disclosed,"Marathi, Bengali",3.3,6939,78.4,28.6,1773,44,58,No,09 March 2022,6.4,9.0,6.4,5.7,6.9,N/A,Pending,Rejected,,-,True
DRV035945,Harish Rao,46,Hyderabad,9721816574,harish.rao@gmail.com,Rapido,Mini ,,3-5 yrs,NIGHT,Extra income,"Tamil, Gujarati, Kannada",unrated,NULL,89.0,14.0,₹2324,99999,16,no,18-09-2022,3.1,7.1,NULL,4.0,5.0,pass,N/A,Waitlist,Vehicle age too old,N/A,no
DRV014371,LOKESH NAIR,42,AHMEDABAD,9035964331,lokesh.nair@yahoo,Uber,auto,excellent,1-3 yrs,day,,English,3.6,708,62.0,28.4,723,27,,True,06/22/21,4.9,6.4,7.8,9.8,7.2,Fail,,Rejected,N/A,13.08.2021,1
DRV033391,Girish Srivastava,44 yrs,Delhi,9083819450,girish.srivastava@hotmail.com,NA,Auto,poor,0-1 yr,both,,Telugu,3.1,3017,93.8,25.4,1789/-,25,97,yes,2024/01/18,3.7,6.5,9.7,7.3,6.8,Pending,pending,selected,NULL,-,YES
DRV047928,Lokesh Jha,41,Lucknow,9286839715,lokesh.jha@gmail.com,Uber ,SUV,Good,0-1 yr,,Not disclosed,Gujarati,3.1,3906,76.2,12.4,1517,47,44,1,October 2022,,,3.5,7.4,5.3,Fail,N/A,On Hold,N/A,,false
DRV049244,Dinesh Dubey,53,Bangalore,NULL,N/A,rapido,Mini,,5+ yrs,,none,"Kannada, Bengali, Telugu",6.0,5417,100.9,26.9,540,15,13,N,2021-10-26T00:00:00Z,4.7,6.8,8.7,4.7,6.2,,Pending,N/A,N/A,09.11.2021,False
DRV048696,Yogesh Reddy,27,Mumbai,9122718257,,RAPIDO,unknown,avg,5+ yrs,Day,Flexible hours,"Tamil, Telugu",3.2,7423,85.7,11.0,Rs.1915,20,36,Yes,10/31/23,N/A,10.8,4.1,5.8,5.7,Fail,Pending,On Hold,N/A,,yes
DRV033644,Hitesh Yadav,37,Delhi,9152226595,NULL,rapido,auto,Good,Fresher,DAY,Family pressure,"Marathi, English",4.6,-4544,NULL,21.4,Rs.2126,,68,false,2022/11/21,-1.6,4.7,7.7,3.8,,Fail,Flagged,On Hold,N/A,-,YES
DRV003488,Rajesh Kumar,34,bangalore,9106899,rajesh.kumar@gmail.com,UBER,Auto,Good,Fresher,day,,n/a,2.9,3734,69.2,6.9,Rs.742,50,52,false,13 June 2021,-0.6,7.9,6.4,10.6,6.1,Pending,pending,On Hold,none,N/A,No
DRV007471,Hitesh Nair,N/A,CHENNAI,9669009497,hitesh.nair@rediffmail.com,Uber & Rapido,Bike,N/A,3-5 yrs,DAY,Extra income,"Tamil, Marathi, Telugu",3.6,743,63.9,7.5,₹1944,19,99999,False,21-12-2023,4.3,6.5,4.9,10.6,5.6,pending,Flagged,,N/A,-,Yes
DRV015508,YOGESH YADAV,33,Ahmedabad,9344896668,yogesh.yadav@yahoo.com,Uber,Mini,Good,5+ yrs,both,Lost previous job,"Kannada, Tamil, Hindi",3.8,6524,92.4,26.4,1062,15,56,Yes,2022/01/07,8.5,5.2,11.3,6.2,6.4,,FLAGGED,Rejected,none,NULL,1
DRV009799,vijay chauhan,35,Delhi,9283295083,vijay.chauhan@hotmail.com,UBER,Sedan,N/A,1-3 yrs,day,Full time job,"Bengali, Tamil, English",3.1,7120,76.8,13.1,1892,1,46,Yes,2021-05-25T00:00:00Z,10.3,4.7,4.4,NULL,5.8,Pass,,Rejected,NULL,N/A,false
NULL,BHARAT KUMAR,42 yrs,Delhi,94219-22076,bharat.kumar@rediffmail.com,Uber,SUV,N/A,3-5 yrs,Night,Not disclosed,Kannada,5.2,,66.1,1.7,2361,46,97,no,February 2022,6.0,7.6,7.3,8.7,7.4,FAIL,Clear,Selected,N/A,03/20/22,NO
DRV032210,Girish Gupta,50,Lucknow,9977091,NULL,Uber & Rapido,suv,,3-5 yrs,NA,,"Gujarati, Marathi, Telugu",3.5,-4931,62.8,17.2,1431.00,47,13,yes,18 July 2023,8.8,6.6,3.1,-0.7,,Fail,clear,Selected,N/A,12-09-2023,no
DRV005871,Bharat Verma,45,Chennai,9964396488,bharat.verma@rediffmail.com,-,NA,Excellent,Fresher,Night,none,Bengali,3.2,2295,N/A,19.3,1143,99999,99999,Yes,2021-12-28T00:00:00Z,-0.4,-2.0,10.0,5.5,,N/A,,Rejected,Not applicable,,1
DRV011662,Manoj Srivastava,55,Kolkata,9130734814,manoj.srivastava@gmail.com,uber,auto,poor,Fresher,NIGHT,none,Telugu,4.6,99999,N/A,,2323,18,99999,No,25.01.2023,7.3,6.5,-1.2,8.3,7.5,pass,Flagged,Selected,N/A,11-03-2023,no
DRV014126,Yogesh Sharma,55 yrs,Chennai,9542943,yogesh.sharma@rediffmail.com,Uber ,BIKE,,na,Night,Side hustle,"Gujarati, Telugu",2.9,6920,88.2,18.9,₹2277,41,26,Yes,09/13/22,5.0,6.8,8.4,7.1,6.8,Pass,Flagged,Rejected,N/A,,1
NULL,Sunil Singh,45,HYDERABAD,,sunil.singh@gmail.com,Rapido,sedan,GOOD,Fresher,N/A,none,"Hindi, Telugu, Marathi",3.9,N/A,88.6,6.0,2343.00,7,35,yes,19.07.2023,3.1,5.6,3.6,6.9,4.8,,clear,Rejected,Incomplete documents,NULL,YES
DRV039483,BHARAT DUBEY,54,Delhi,9502761070,bharat.dubey@rediffmail,NULL,sedan,Average,0-1 yr,Night ,unknown,Hindi,2.6,-3659,-0.2,102.6,1460,99999,88,YES,2023/06/21,8.3,N/A,6.1,-0.3,8.2,,Flagged,Rejected,-,August 2023,NO
DRV000274,Yogesh Tiwari,-29,Mumbai,9002654668,NULL,UBER,auto,,n/a,day,none,Tamil,5.8,158,96.7,19.0,423,19,96,true,NULL,5.7,9.0,6.9,3.3,6.2,N/A,Pending,On Hold,Background check failed,N/A,NO
DRV003594,Sanjay Tiwari,51,Jaipur,9134873566,sanjay.tiwari@rediffmail.com,ola,auto,Good,1-3 yrs,NULL,none,Telugu,2.9,4054,61.3,25.6,2159,18,78,0,15-12-2022,6.5,9.1,9.3,5.9,7.7,pass,Pending,Selected,N/A,December 2022,false
DRV039495,Manoj Yadav,49,Mumbai,9086338027,manoj.yadav@gmail.com,ola,Bike,GOOD,0-1 yr,N/A,Full time job,Telugu,-1.0,1962,84.9,27.6,1570,99999,,N,04.07.2022,3.6,NULL,7.2,-0.9,6.2,FAIL,N/A,None,N/A,N/A,N
DRV037315,Deepak Nair,55,Kolkata,XXXXXXXXXX,deepak.nair@hotmail.com,Rapido,Auto,GOOD,1-3 yrs,N/A,,"Telugu, English, Bengali",4.0,2117,86.3,7.9,1597,0,28,no,08.11.2021,4.2,4.5,6.0,6.9,5.4,Pass,FLAGGED,Selected,N/A,NULL,0
DRV026620,Girish Rao,41,Delhi,9603438079,girish.rao@@yahoo.com,Rapido ,suv,Average,1-3 yrs,,Side hustle,Unknown,3.5,2710,74.0,30.9,1730,15,49,1,05/17/22,7.7,-1.0,11.4,7.4,12.6,,FLAGGED,N/A,none,2022-06-23T00:00:00Z,False
DRV032795,Girish Gupta,30,Lucknow,9359101707,girish.gupta@gmail.com,ola,auto,N/A,0-1 yr,Night ,Side hustle,"English, Hindi",4.9,99999,72.7,16.2,2449,19,99999,no,05.10.2021,NULL,6.8,8.7,6.1,7.3,N/A,Clear,Selected,N/A,30-10-2021,YES
DRV040416,Santosh Mishra,-50,Chennai,XXXXXXXXXX,,UBER,unknown,poor,Fresher,DAY,Side hustle,"Hindi, Bengali",2.6,7377,99.4,15.5,1053,38,5,False,17-10-2023,3.2,4.7,11.2,5.9,5.4,n/a,FLAGGED,On Hold,N/A,N/A,0
DRV000996,Sunil Yadav,35,PUNE,9828392326,sunil.yadav@yahoo.com,Rapido ,auto,NULL,Fresher,NIGHT,Not disclosed,"English, Gujarati, Tamil",2.6,13,N/A,30.0,₹1593,N/A,NULL,0,2021/04/23,8.0,4.4,8.3,,6.7,Pending,,Selected,N/A,23 May 2021,False
DRV031205,Sunil Tiwari,54,Jaipur,,sunil.tiwariyahoo.com,Rapido,auto,GOOD,0-1 yr,Day,Not disclosed,"Telugu, Gujarati",3.7,315,86.2,22.5,918,6,24,no,25-04-2022,3.7,7.1,7.5,,6.2,pending,,Selected,N/A,2022-06-05T00:00:00Z,False
DRV041357,MAHESH MISHRA,42,Delhi,9751701381,mahesh.mishra@yahoo.com,Uber,BIKE,Average,0-1 yr,Night ,none,Marathi,,4509,63.9,22.7,,,59,1,10.06.2022,N/A,NULL,4.6,6.7,6.8,pending,-,Selected,NA,24.07.2022,Y
DRV028370,Vikram Reddy,29,Hyderabad,9517709765,vikram.reddy@hotmail,Uber & Rapido,n/a,Good,5+ yrs,day,unknown,"Tamil, Kannada, Marathi",4.5,3171,88.7,4.0,Rs.1874,17,9,False,08 December 2022,N/A,N/A,5.5,NULL,-0.5,Pass,Pending,Rejected,Failed driving test,,1
DRV022793,Rakesh Jha,54,Ahmedabad,9466565398,,rapido,Mini,n/a,5+ yrs,day,Flexible hours,Unknown,,-4896,78.6,5.5,832,30,47,0,13-10-2022,9.7,8.7,4.0,7.2,7.4,Pass,N/A,On Hold,N/A,,true
DRV031138,Ajay Rao,39,Kolkata,9284484020,ajay.rao@gmail.com,uber,suv,good,3-5 yrs,DAY,Full time job,"Bengali, Kannada",N/A,118,85.2,16.5,2078,19,6,NO,2022-06-13T00:00:00Z,8.0,6.6,5.1,6.1,-0.4,Pending,FLAGGED,Selected,N/A,15 July 2022,YES
DRV006851,Harish Pandey,41,jaipur,9312107920,harish.pandey@@yahoo.com,Rapido,SUV,Good,0-1 yr,NIGHT,N/A,"English, Marathi, Telugu",3.8,-5573,N/A,31.9,2201,11,70,YES,2022/01/30,12.2,5.3,5.9,4.5,4.8,NA,FLAGGED,REJECTED,Incomplete documents,-,yes
DRV023242,Rajesh Kumar,24,Hydrabad,9977805220,rajesh.kumar@@rediffmail.com,UBER,SUV,Excellent,1-3 yrs,day,none,Hindi,4.1,6228,80.9,11.4,839,50,85,Yes,08 September 2021,NULL,4.8,,8.4,5.7,pass,,Selected,N/A,2021/10/08,Y
DRV022215,Pradeep Pandey,38,Ahmedabad,97038-75054,pradeep.pandey@gmail.com,uber,Bike,good,3-5 yrs,day,Extra income,"Telugu, Gujarati, Tamil",3.0,5027,74.3,15.1,539,NULL,9,true,11-05-2023,5.0,7.2,4.0,9.7,6.5,N/A,FLAGGED,Selected,none,08.07.2023,false
DRV012265,Mukesh Kumar,52,Kolkata,90158-36049,mukesh.kumar@rediffmail.com,ola,SUV,excellent,3-5 yrs,Night,Extra income,Hindi,4.0,2484,84.2,5.9,2277.00,31,92,no,2023-11-08T00:00:00Z,5.1,4.5,3.2,3.9,NULL,N/A,FLAGGED,Rejected,n/a,N/A,YES
DRV006675,Rajesh Nair,25,Lucknow,9699430228,rajesh.nair@hotmail.com,-,sedan,good,3-5 yrs,Day,Lost previous job,"Gujarati, Hindi, Kannada",N/A,NULL,99.0,34.1,Rs.811,28,46,true,October 2023,8.5,6.2,5.2,9.5,7.3,Pending,,Selected,N/A,10/13/23,no
DRV039714,Rakesh Dubey,50,Ahmedabad,9396483961,rakesh.dubey@yahoo.com,Rapido ,Mini,Average,5+ yrs,day,Family pressure,"Hindi, Bengali, Kannada",4.2,2751,94.4,10.5,Rs.1534,36,4,1,04/05/21,11.0,5.5,4.0,5.7,6.2,,N/A,Rejected,Poor communication,-,Y
DRV008159,Mahesh Tripathi,47 yrs,Chennai,+91-9016213522,mahesh.tripathi@rediffmail.com,Uber,Mini,,-,,Not disclosed,"Hindi, Tamil",4.3,5530,103.0,22.6,2287,25,33,YES,NULL,8.6,5.5,-0.4,6.5,-1.5,N/A,clear,Selected,N/A,04-07-2021,True
DRV045226,Anil Dubey,20,Chennai,9969173846,anil.dubey@gmail.com,Uber,Bike,excellent,5+ yrs,,Flexible hours,"Telugu, Bengali, Marathi",5.6,5263,90.5,25.5,2117,12,70,No,2023-10-25T00:00:00Z,6.8,7.8,7.7,4.9,6.8,Pass,,On Hold,N/A,NULL,1
DRV037983,Hitesh Shukla,48,Mumabi,NULL,NULL,Rapido ,Mini ,Average,5+ yrs,N/A,none,"Telugu, Gujarati, Tamil",4.7,4187,62.9,32.5,Rs.1342,NULL,48,0,01/09/21,6.0,9.1,9.9,8.3,,N/A,,Selected,N/A,24-02-2021,Y
DRV045691,Ravi Chauhan,53,Hyderabad,N/A,ravi.chauhan@hotmail.com,Uber & Rapido,Mini,excellent,3-5 yrs,DAY,Full time job,"Kannada, Tamil",2.5,99999,102.8,6.1,2463,39,16,NO,01/09/24,8.5,6.4,-1.8,NULL,11.1,pending,clear,Selected,N/A,21 January 2024,N
DRV015781,Rajesh Reddy,27,Pune,9327925404,rajesh.reddy@rediffmail.com,ola,suv,Excellent,0-1 yr,NIGHT,Lost previous job,Kannada,unrated,5171,67.8,15.4,553,99999,75,false,,5.4,4.4,4.3,9.2,5.8,Pending,N/A,Selected,N/A,2021/12/09,False
DRV016836,Ramesh Verma,39,Chennai,9683785170,ramesh.verma@hotmail.com,UBER,Auto,Average,5+ yrs,DAY,Extra income,"Hindi, Telugu, Tamil",4.1,7896,62.3,23.9,,0,42,NO,12-08-2023,9.0,9.1,7.9,9.4,8.8,Fail,pending,On Hold,N/A,2023-09-04T00:00:00Z,1
DRV012392,ganesh dubey,30,Lucknow,9507861,ganesh.dubey@yahoo.com,Rapido ,none,Excellent,Fresher,NIGHT,,Kannada,3.9,5230,83.3,3.8,Rs.1943,N/A,13,true,2022/02/05,3.9,7.0,9.1,N/A,-0.6,pending,N/A,on hold,Background check failed,-,0
DRV046870,Vikram Shukla,40,Ahmedabad,9861102899,vikram.shukla@gmail.com,rapido,Auto,Average,5+ yrs,DAY,,"Kannada, Bengali",3.9,3590,93.1,14.1,645,24,99999,false,N/A,7.3,4.2,6.2,4.3,5.5,FAIL,Clear,Rejected,Failed driving test,-,N
N/A,Dinesh Gupta,50,Chennai,9178016571,dinesh.gupta@yahoo.com,ola,Auto,Good,5+ yrs,,Full time job,Hindi,4.3,3510,84.3,19.6,2450,2,15,YES,09-01-2024,-0.6,8.4,8.6,4.3,6.9,Fail,Flagged,Selected,N/A,22 February 2024,False
DRV041644,GANESH KUMAR,45,Lucknow,N/A,ganesh.kumar@yahoo.com,RAPIDO,Sedan,Poor,1-3 yrs,Both,none,"Gujarati, Telugu, English",3.6,352,64.8,14.7,986,37,81,0,09-05-2023,4.1,5.4,3.2,10.6,5.7,Pending,Clear,On Hold,N/A,,YES
DRV015278,Sanjay Reddy,45,Hyderabad,9647980519,sanjay.reddy@hotmail.com,rapido,Auto,GOOD,3-5 yrs,Night ,none,Telugu,3.5,99999,60.9,28.4,,NULL,,1,March 2022,9.6,4.0,8.1,6.9,7.2,N/A,pending,Rejected,Poor communication,-,Y
DRV028613,Umesh Reddy,N/A,PUNE,9633095807,umesh.reddy@yahoo.com,Uber ,Sedan,GOOD,3-5 yrs,,Full time job,"Hindi, Kannada, English",3.3,6813,78.7,,1476,45,65,1,19 March 2021,3.8,6.0,5.1,6.3,5.3,,clear,on hold,N/A,23-04-2021,Y
DRV044412,Suresh Yadav,38,Chennai,95309-26031,suresh.yadav@yahoo.com,none,Bike,,3-5 yrs,day,N/A,Kannada,,5964,94.6,14.8,2141,50,66,Y,2021/08/24,5.0,8.2,9.8,6.0,7.2,Pending,N/A,Waitlist,N/A,02.10.2021,false
DRV033604,Rakesh Singh,20,Delhi,9400532870,rakesh.singh@hotmail.com,Rapido,sedan,Excellent,0-1 yr,Both,Family pressure,"Tamil, Kannada, Gujarati",3.5,7723,69.2,23.3,1979,18,9,No,,8.8,6.8,4.8,6.6,6.8,N/A,,Rejected,Not applicable,N/A,Y
DRV031926,NARESH TIWARI,47,Pune,9100512868,naresh.tiwari@rediffmail.com,Unknown,suv,good,5+ yrs,N/A,Flexible hours,Gujarati,unrated,2110,N/A,3.3,1432,37,42,False,05/27/22,6.7,7.0,4.1,4.7,5.6,Pending,Pending,Selected,N/A,2022/06/04,no
DRV041827,S@nj@y N@ir,999,Chennai,+91-9050080837,sanjay.nair@yahoo.com,UBER,Auto,good,1-3 yrs,Night ,none,"Telugu, Gujarati",3.7,6539,96.9,7.2,1952,50,9,false,11.07.2023,11.5,5.4,-1.4,9.8,6.4,FAIL,clear,Selected,N/A,08/23/23,YES
DRV033817,Pradeep Patel,,Mumbai,9720176715,pradeep.patel@hotmail.com,Uber ,BIKE,Poor,1-3 yrs,Night ,N/A,Tamil,4.1,1653,101.4,102.7,1191,21,32,Y,28-03-2024,N/A,12.6,7.7,7.2,7.1,FAIL,clear,Waitlist,N/A,05/11/24,NO
DRV021248,Pankaj Jha,40,Chennai,+91-9523892722,pankaj.jha@hotmail,ola,auto,Good,0-1 yr,both,Side hustle,"Tamil, Telugu",3.7,1221,87.3,32.9,2235,39,60,Yes,05 March 2022,3.3,7.9,8.0,4.6,5.9,,Clear,On Hold,N/A,NULL,True
DRV028686,  Naresh Nair  ,25,Ahmedabad,9919810392,naresh.nair@rediffmail.com,uber,Bike,poor,Fresher,Night ,,"English, Kannada",4.7,4286,NULL,19.8,-1732,14,29,yes,13-01-2022,8.1,6.7,8.6,5.8,10.7,pending,none,Selected,N/A,NULL,YES
DRV003316,Harish Tripathi,38,Kolkata,+91-9211286371,NULL,RAPIDO,Mini,good,0-1 yr,Night ,Family pressure,Gujarati,3.3,6395,62.1,N/A,1687,30,10,No,03/15/24,9.1,12.2,,12.3,7.2,pass,N/A,Selected,N/A,May 2024,YES
DRV012287,Rajesh Tiwari,37,Jaipur,9803524012,rajesh.tiwari@gmail.com,UBER,NULL,Good,na,Night ,Side hustle,"Kannada, Tamil, Hindi",5.2,7721,68.6,30.8,456,99999,10,false,19-06-2021,6.4,7.2,6.8,5.0,6.4,pass,,Waitlist,Poor communication,N/A,yes
DRV000959,Ramesh Rao,999,Jaipur,9512706129,ramesh.rao@@yahoo.com,RAPIDO,sedan,poor,5+ yrs,Both,Flexible hours,English,2.7,NULL,100.4,,538,2,29,no,2022-06-14T00:00:00Z,11.1,4.8,4.5,7.9,6.6,pending,clear,Rejected,-,2022-07-06T00:00:00Z,1
DRV034005,Sanjay Sharma,29,Mumbai,93978-68265,sanjay.sharma@rediffmail.com,Uber & Rapido,BIKE,Excellent,5+ yrs,Night ,Family pressure,Kannada,2.8,1735,73.4,24.1,Rs.430,40,98,false,2021/02/11,4.9,4.2,9.4,4.1,5.7,Pending,Flagged,Unknown,none,NULL,False
DRV004641,Ravi Patel,27,Lucknow,9038267267,ravi.patel@hotmail.com,UBER,sedan,Average,5+ yrs,both,N/A,"Bengali, Marathi",3.8,-532,N/A,27.8,₹1713,22,57,True,2022/10/01,N/A,9.5,4.2,5.0,6.8,pending,Clear,Rejected,N/A,,0
DRV043225,Umesh Reddy,44,Hyderabad,NULL,N/A,Uber ,Mini,good,0-1 yr,DAY,Full time job,"English, Marathi",4.2,99999,99.5,101.9,893,18,64,true,2024/01/22,6.3,6.9,9.9,7.5,NULL,FAIL,N/A,on hold,N/A,19.03.2024,False
DRV037040,Suresh Singh,45,Lucknow,9966561931,suresh.singh@yahoo.com,Rapido ,sedan,Average,3-5 yrs,Night ,Full time job,"Gujarati, Marathi",2.6,,68.0,NULL,2484,46,79,Yes,January 2024,9.2,5.2,6.0,N/A,6.4,Fail,clear,On Hold,N/A,-,Yes
DRV010585,Mahesh Dubey,46,Bangalroe,9869672331,mahesh.dubey@rediffmail.com,rapido,sedan,poor,0-1 yr,,none,"Kannada, Telugu, Bengali",unrated,NULL,,33.9,772,32,99999,NO,14-02-2021,5.4,9.4,4.6,5.9,6.3,pending,FLAGGED,Selected,N/A,28-02-2021,Y
DRV019970,Mahesh Reddy,47,Delhi,9562725698,mahesh.reddy@gmail.com,UBER,Bike,,3-5 yrs,DAY,Flexible hours,"English, Marathi, Kannada",2.7,99999,,19.5,1445,38,72,No,NULL,9.5,7.8,7.8,8.4,8.4,Fail,Flagged,Rejected,Not applicable,NULL,No
DRV031212,Manoj Tripathi,46,Kolkata,9636855555,manoj.tripathi@yahoo.com,RAPIDO,auto,,5+ yrs,day,Lost previous job,"Tamil, Marathi",3.5,4938,101.1,N/A,1052/-,,82,Yes,2021/12/11,8.7,4.6,6.5,8.5,7.1,pass,,Selected,Not applicable,N/A,No
DRV004552,Rakesh Patel,50,Hyderabad,9553874020,rakesh.patel@yahoo.com,Uber & Rapido,NA,N/A,0-1 yr,,Side hustle,"Hindi, Tamil",4.1,1677,75.5,,2229,7,76,True,10.07.2023,9.9,7.3,NULL,10.9,11.5,N/A,clear,Selected,N/A,29 August 2023,No
DRV026370,Rajesh Patel,26,Chennai,9430713212,rajesh.patel@yahoo.com,rapido,Mini,excellent,5+ yrs,,Flexible hours,NA,4.6,2751,67.1,14.3,Rs.1658,31,86,Y,07 July 2021,4.6,4.1,7.9,5.4,,NA,,Rejected,,N/A,No
DRV008853,Hitesh Sharma,55,KOLKATA,9710928199,hitesh.sharma@hotmail.com,Uber ,na,Average,5+ yrs,,Extra income,"Hindi, Telugu, Gujarati",3.5,6893,91.8,19.7,2464,43,50,Y,2021-10-27T00:00:00Z,7.9,10.0,9.9,3.0,7.7,Pass,FLAGGED,Selected,N/A,02-12-2021,0
DRV039365,Harish Kumar,48,Dlhi,9637254272,harish.kumar@gmail.com,Uber ,suv,Poor,Fresher,Day,Flexible hours,"Tamil, Bengali",4.5,,70.0,15.5,755,24,100,No,February 2021,9.1,6.5,4.6,3.4,5.9,Fail,Pending,Selected,N/A,11-04-2021,false
DRV022984,Lokesh Rao,48,Chennai,9514533961,lokesh.rao@yahoo.com,N/A,suv,avg,3-5 yrs,day,Flexible hours,"English, Telugu, Kannada",3.8,,78.7,9.4,1733,13,91,1,05/04/23,3.1,9.7,8.3,4.7,6.5,pass,,On Hold,N/A,-,YES
DRV038048,Vikram Chauhan,50 yrs,Delhi,9042351554,vikram.chauhan@yahoo.com,Rapido ,sedan,poor,0-1 yr,Day,,Telugu,4.6,7654,102.4,13.9,861,45,36,False,December 2021,5.1,11.0,7.7,4.0,5.4,Fail,,On Hold,N/A,NULL,true
DRV049524,Hitesh Dubey,35,chennai,9434915514,hitesh.dubey@@gmail.com,UBER,suv,Average,1-3 yrs,Both,Family pressure,Marathi,2.5,889,90.8,34.3,-1949,33,26,no,2021/05/12,9.2,4.3,7.2,5.4,N/A,Pass,Pending,Selected,N/A,June 2021,no
DRV027614,Rakesh Chaudhary,34,Delhi,,rakesh.chaudhary@hotmail.com,UBER,BIKE,Average,1-3 yrs,Both,N/A,"Telugu, English, Bengali",3.2,2457,96.1,NULL,Rs.620,26,42,false,09-01-2023,8.3,7.3,,9.7,7.2,pending,Flagged,na,N/A,NULL,false
DRV022471,Girish Gupta,28,Pune,9687908570,girish.gupta@rediffmail.com,Uber,None,Excellent,3-5 yrs,DAY,Full time job,"English, Marathi",-1.2,276,99.5,7.3,499,37,46,0,2023/01/10,12.6,6.5,4.7,7.0,6.2,,None,Rejected,N/A,,NO
DRV002982,Ajay Mishra,25,Jaipur,91033-57347,ajay.mishra@@rediffmail.com,Rapido ,Mini,Poor,3-5 yrs,Unknown,,"English, Bengali, Gujarati",3.2,5093,N/A,4.5,N/A,99999,31,1,2022-08-01T00:00:00Z,9.9,7.0,,6.7,7.7,Pending,Clear,none,N/A,September 2022,true
DRV044408,Bharat Reddy,22,Kolkata,9440006114,bharat.reddy@gmail.com,RAPIDO,unknown,N/A,unknown,DAY,Not disclosed,"Marathi, Telugu",unrated,3130,100.6,100.5,Rs.2352,22,2,True,N/A,N/A,5.7,-0.3,8.1,6.2,pending,clear,Selected,N/A,2023-08-01T00:00:00Z,0
DRV010757,Ramesh Srivastava,42,Kolkata,9909176606,ramesh.srivastava@gmail.com,UBER,Mini ,na,0-1 yr,,Family pressure,Hindi,4.6,6409,96.4,,1156,27,36,false,29 September 2022,6.4,6.8,8.8,3.9,,na,clear,,N/A,N/A,no
DRV033273,Lokesh Rao,24,Jaipur,9672598282,N/A,rapido,SUV,good,3-5 yrs,N/A,Lost previous job,Tamil,4.4,7948,96.3,25.8,1553,,84,YES,13-04-2024,5.5,4.9,5.2,7.3,,FAIL,,Selected,N/A,,N
DRV046272,Santosh Shukla,-28,DELHI,9987534857,santosh.shukla@hotmail.com,ola,auto,,5+ yrs,Day,Side hustle,"Tamil, English",4.4,6779,90.5,,962,,99999,no,29.02.2024,5.4,8.9,8.5,3.6,6.6,FAIL,Flagged,NULL,N/A,April 2024,YES
DRV006871,Ramesh Nair,49,Lucknow,93906-98496,ramesh.nair@@yahoo.com,Rapido,BIKE,avg,0-1 yr,DAY,Side hustle,"Bengali, Hindi",3.0,4824,73.3,33.8,2036,11,85,NO,06-05-2023,4.4,9.6,8.3,9.2,7.9,Pass,Pending,Rejected,N/A,N/A,No
DRV025430,Deepak Tripathi,41,Lucknow,9860374579,deepak.tripathi@rediffmail.com,Unknown,Bike,excellent,1-3 yrs,,,Bengali,3.0,99999,84.4,17.6,,22,56,no,N/A,8.8,9.8,9.7,7.2,8.9,none,Flagged,On Hold,N/A,NULL,false
DRV023101,Rakesh Srivastava,31,Chennai,+91-9202841233,rakesh.srivastava@yahoo.com,Uber ,sedan,,5+ yrs,N/A,Full time job,unknown,unrated,-917,98.6,2.9,699/-,27,25,false,October 2021,9.6,4.7,7.2,9.3,7.7,pass,NA,Rejected,Failed driving test,NULL,0
DRV016164,Harish Singh,,Delhi,9344020,harish.singhyahoo.com,UBER,Auto,good,5+ yrs,,Not disclosed,"Marathi, Hindi",3.8,NULL,60.9,32.3,535/-,21,4,N,NULL,N/A,5.0,8.2,8.7,6.7,FAIL,pending,On Hold,N/A,,YES
DRV009389,Deepak Srivastava,55,Mumbai,9947699209,deepak.srivastava@rediffmail.com,Uber & Rapido,auto,Poor,1-3 yrs,DAY,Lost previous job,"Tamil, Telugu",3.4,5650,83.4,22.3,1277,21,59,true,14-02-2021,7.7,8.6,10.5,8.4,7.8,FAIL,Unknown,On Hold,N/A,NULL,False
N/A,PANKAJ SHARMA,31,Delhi,9304267635,pankaj.sharma@hotmail,uber,BIKE,Poor,3-5 yrs,Night,Not disclosed,"Hindi, English",4.2,NULL,71.3,0.2,Rs.1345,46,NULL,True,14-02-2021,3.6,5.2,9.4,8.4,N/A,FAIL,None,Rejected,Background check failed,,no
